county,id,date,2.5pctl,25pctl,50pctl,75pctl,97.5pctl
Bronx County NY,36005,05/18/20,-3754,-3125,-2449,-1459,-505
Richmond County NY,36085,05/18/20,-1634,-1233,-1037,-759,-69
Westchester County NY,36119,05/18/20,-2201,-1856,-1539,-1214,-551
Bergen County NJ,34003,05/18/20,-3501,-2811,-2463,-1864,-563
Hudson County NJ,34017,05/18/20,-2574,-2206,-1948,-1544,-778
Passaic County NJ,34031,05/18/20,-2090,-1639,-1451,-1210,-355
Putnam County NY,36079,05/18/20,-356,-288,-251,-200,-62
Rockland County NY,36087,05/18/20,-881,-688,-600,-467,-225
Kings County NY,36047,05/19/20,-7246,-6190,-5282,-4125,-1456
Queens County NY,36081,05/19/20,-7045,-5881,-5125,-4047,-1697
New York County NY,36061,05/19/20,-3671,-2153,-1554,-807,633
Bronx County NY,36005,05/19/20,-3577,-2894,-2189,-1323,-335
Richmond County NY,36085,05/19/20,-1504,-1180,-925,-625,-16
Westchester County NY,36119,05/19/20,-2070,-1743,-1404,-1032,-488
Bergen County NJ,34003,05/19/20,-3293,-2677,-2256,-1640,-492
Hudson County NJ,34017,05/19/20,-2492,-2092,-1812,-1377,-771
Passaic County NJ,34031,05/19/20,-1999,-1550,-1365,-1079,-356
Putnam County NY,36079,05/19/20,-332,-268,-230,-181,-61
Rockland County NY,36087,05/19/20,-807,-648,-548,-404,-199
Kings County NY,36047,05/20/20,-6832,-5877,-4955,-3767,-1418
Queens County NY,36081,05/20/20,-6747,-5488,-4722,-3581,-1396
New York County NY,36061,05/20/20,-3494,-1886,-1235,-464,957
Bronx County NY,36005,05/20/20,-3337,-2680,-1985,-1135,-199
Richmond County NY,36085,05/20/20,-1407,-1114,-865,-542,33
Westchester County NY,36119,05/20/20,-1967,-1611,-1261,-943,-373
Bergen County NJ,34003,05/20/20,-3123,-2487,-2041,-1448,-445
Hudson County NJ,34017,05/20/20,-2325,-1983,-1687,-1268,-714
Passaic County NJ,34031,05/20/20,-1896,-1420,-1304,-976,-351
Putnam County NY,36079,05/20/20,-320,-248,-213,-156,-51
Rockland County NY,36087,05/20/20,-763,-598,-492,-365,-172
Kings County NY,36047,05/21/20,-6449,-5532,-4606,-3388,-1171
Queens County NY,36081,05/21/20,-6268,-5094,-4241,-3125,-1207
New York County NY,36061,05/21/20,-3147,-1582,-901,-142,1197
Bronx County NY,36005,05/21/20,-3069,-2442,-1825,-977,-153
Richmond County NY,36085,05/21/20,-1313,-1039,-769,-459,74
Westchester County NY,36119,05/21/20,-1812,-1471,-1150,-810,-252
Bergen County NJ,34003,05/21/20,-2957,-2364,-1847,-1225,-423
Hudson County NJ,34017,05/21/20,-2206,-1892,-1556,-1151,-571
Passaic County NJ,34031,05/21/20,-1857,-1353,-1208,-863,-351
Putnam County NY,36079,05/21/20,-303,-232,-194,-136,-34
Rockland County NY,36087,05/21/20,-708,-559,-442,-317,-145
Kings County NY,36047,05/22/20,-6090,-5138,-4195,-3027,-929
Queens County NY,36081,05/22/20,-6051,-4794,-3831,-2763,-988
New York County NY,36061,05/22/20,-2753,-1265,-638,141,1427
Bronx County NY,36005,05/22/20,-2794,-2231,-1627,-815,-59
Richmond County NY,36085,05/22/20,-1236,-952,-684,-382,95
Westchester County NY,36119,05/22/20,-1648,-1341,-1011,-671,-156
Bergen County NJ,34003,05/22/20,-2803,-2200,-1681,-1052,-298
Hudson County NJ,34017,05/22/20,-2124,-1794,-1427,-1028,-507
Passaic County NJ,34031,05/22/20,-1809,-1276,-1070,-767,-274
Putnam County NY,36079,05/22/20,-281,-217,-177,-118,-23
Rockland County NY,36087,05/22/20,-661,-514,-390,-280,-127
Kings County NY,36047,05/23/20,-5744,-4798,-3935,-2692,-749
Queens County NY,36081,05/23/20,-5761,-4422,-3429,-2429,-823
New York County NY,36061,05/23/20,-2383,-989,-294,349,1466
Bronx County NY,36005,05/23/20,-2511,-2008,-1371,-613,26
Richmond County NY,36085,05/23/20,-1236,-868,-600,-287,127
Westchester County NY,36119,05/23/20,-1522,-1238,-894,-525,-75
Bergen County NJ,34003,05/23/20,-2667,-2046,-1493,-931,-176
Hudson County NJ,34017,05/23/20,-1979,-1712,-1319,-940,-433
Passaic County NJ,34031,05/23/20,-1766,-1220,-958,-660,-215
Putnam County NY,36079,05/23/20,-263,-203,-160,-99,-14
Rockland County NY,36087,05/23/20,-642,-487,-356,-246,-109
