county,id,date,2.5pctl,25pctl,50pctl,75pctl,97.5pctl
Bronx County NY,36005,05/18/20,-1957,-1136,-713,-189,347
Richmond County NY,36085,05/18/20,-612,-436,-232,-87,136
Westchester County NY,36119,05/18/20,-1102,-547,-291,-42,274
Bergen County NJ,34003,05/18/20,-1986,-1288,-746,-205,162
Hudson County NJ,34017,05/18/20,-1065,-515,-294,-142,54
Passaic County NJ,34031,05/18/20,-851,-401,-221,-56,101
Putnam County NY,36079,05/18/20,-162,-90,-56,-31,18
Rockland County NY,36087,05/18/20,-634,-460,-333,-224,-36
Kings County NY,36047,05/19/20,-4347,-2303,-1465,-725,116
Queens County NY,36081,05/19/20,-3447,-2438,-1552,-975,-10
New York County NY,36061,05/19/20,-1196,-86,573,1030,1668
Bronx County NY,36005,05/19/20,-1770,-989,-627,-139,363
Richmond County NY,36085,05/19/20,-577,-396,-207,-70,140
Westchester County NY,36119,05/19/20,-1017,-500,-249,-10,293
Bergen County NJ,34003,05/19/20,-1896,-1208,-705,-192,168
Hudson County NJ,34017,05/19/20,-1004,-484,-274,-133,51
Passaic County NJ,34031,05/19/20,-793,-376,-185,-48,106
Putnam County NY,36079,05/19/20,-143,-82,-46,-27,21
